country_code,year,population_total,population_growth_pct,fertility_rate,life_expectancy,birth_rate,death_rate,pct_age_0_14,pct_age_15_64,pct_age_65_plus,urban_population_pct,dependency_ratio
BGD,1973,73722294,2.86,6.8,49.91,47.87,16.99,44.83,52.16,3,8.49,91.71
BGD,1974,75839348,2.83,6.78,49.59,47.77,17.28,44.91,52.04,3.05,8.96,92.16
BGD,1975,77854351,2.62,6.73,50.63,47.22,16.58,44.93,51.96,3.11,9.63,92.46
BGD,1976,79855318,2.54,6.66,50.95,46.83,16.38,44.88,51.94,3.18,10.55,92.53
BGD,1977,81867264,2.49,6.58,51.26,46.41,16.17,44.84,51.92,3.24,11.6,92.6
BGD,1978,83889655,2.44,6.51,51.6,45.91,15.94,44.81,51.89,3.3,12.7,92.72
BGD,1979,85935072,2.41,6.42,51.96,45.6,15.69,44.8,51.84,3.36,13.75,92.91
BGD,1980,88016432,2.39,6.33,52.28,45.16,15.45,44.83,51.76,3.41,14.68,93.18
BGD,1981,90303105,2.56,6.24,52.64,44.58,15.14,44.85,51.71,3.44,15.39,93.39
BGD,1982,92814507,2.74,6.12,53.01,43.96,14.8,44.82,51.71,3.46,16.01,93.38
BGD,1983,95335155,2.68,5.91,53.44,42.64,14.38,44.74,51.78,3.48,16.59,93.12
BGD,1984,97814966,2.57,5.73,53.83,41.74,14,44.61,51.89,3.49,17.13,92.7
BGD,1985,100253825,2.46,5.54,53.94,40.68,13.77,44.46,52.04,3.5,17.64,92.15
BGD,1986,102635572,2.35,5.3,54.59,39.38,13.22,44.24,52.25,3.51,18.12,91.37
BGD,1987,104959291,2.24,5.08,54.9,38.24,12.88,43.92,52.56,3.51,18.58,90.25
BGD,1988,107216008,2.13,4.85,55.17,36.94,12.56,43.54,52.95,3.51,19.02,88.86
BGD,1989,109433799,2.05,4.7,55.51,36.22,12.25,43.13,53.36,3.51,19.45,87.41
BGD,1990,111633717,1.99,4.51,55.82,35.14,11.96,42.71,53.79,3.5,19.86,85.92
BGD,1991,113787109,1.91,4.26,53.78,33.64,12.94,42.26,54.25,3.48,20.27,84.32
BGD,1992,115952192,1.88,4.03,56.59,32.4,11.24,41.79,54.74,3.46,20.65,82.67
BGD,1993,118132360,1.86,3.83,57.07,31.4,10.88,41.29,55.26,3.45,21,80.97
BGD,1994,120343179,1.85,3.74,57.64,31.08,10.52,40.76,55.81,3.43,21.34,79.18
BGD,1995,122600370,1.86,3.59,58.24,30.36,10.15,40.19,56.4,3.42,21.66,77.32
BGD,1996,124862179,1.83,3.5,58.94,30.03,9.76,39.57,57.01,3.41,21.98,75.4
BGD,1997,127198069,1.85,3.5,59.67,30.38,9.4,38.97,57.62,3.41,22.3,73.55
BGD,1998,129622332,1.89,3.43,60.43,30.18,9.04,38.39,58.19,3.42,22.62,71.86
BGD,1999,132108065,1.9,3.36,61.24,29.86,8.64,37.85,58.72,3.44,22.96,70.31
BGD,2000,134544304,1.83,3.28,62.05,29.59,8.28,37.32,59.22,3.46,23.31,68.87
BGD,2001,136805810,1.67,3.2,62.84,29.17,7.93,36.92,59.58,3.5,23.7,67.83
BGD,2002,138933658,1.54,3.13,63.59,28.53,7.6,36.63,59.83,3.54,24.11,67.15
BGD,2003,140970351,1.46,3.03,64.29,27.74,7.3,36.35,60.06,3.59,24.55,66.51
BGD,2004,142902856,1.36,2.94,64.91,26.99,7.05,36.06,60.29,3.66,25.01,65.87
BGD,2005,144715786,1.26,2.85,65.51,26.06,6.82,35.74,60.54,3.72,25.48,65.19
BGD,2006,146405973,1.16,2.76,66.05,25.25,6.63,35.42,60.78,3.8,25.95,64.52
BGD,2007,147989278,1.08,2.67,66.46,24.53,6.51,35.1,61.01,3.89,26.42,63.91
BGD,2008,149474264,1,2.58,67.05,23.68,6.32,34.79,61.22,3.98,26.87,63.34
BGD,2009,150873714,0.93,2.48,67.53,22.83,6.18,34.45,61.46,4.09,27.31,62.7
BGD,2010,152201981,0.88,2.38,68.01,21.87,6.05,34.05,61.74,4.21,27.73,61.97
BGD,2011,153591076,0.91,2.31,68.5,21.11,5.93,33.58,62.07,4.34,28.11,61.1
BGD,2012,155070101,0.96,2.26,68.99,20.71,5.85,33.03,62.48,4.49,28.48,60.04
BGD,2013,156532141,0.94,2.25,69.49,20.55,5.78,32.42,62.95,4.63,28.84,58.86
BGD,2014,157964929,0.91,2.23,70.02,20.3,5.7,31.81,63.44,4.76,29.19,57.64
BGD,2015,159383179,0.89,2.23,70.54,20.25,5.64,31.18,63.92,4.9,29.54,56.46
BGD,2016,160811932,0.89,2.23,71.08,20.23,5.58,30.57,64.36,5.07,29.88,55.37
BGD,2017,162186147,0.85,2.2,71.61,19.99,5.51,30.08,64.66,5.26,30.2,54.64
BGD,2018,163523103,0.82,2.19,72.12,20.07,5.44,29.74,64.8,5.46,30.52,54.33
BGD,2019,164913055,0.85,2.18,72.62,20.13,5.37,29.48,64.86,5.66,30.82,54.18
BGD,2020,166298024,0.84,2.17,71.42,20.29,6.13,29.26,64.91,5.84,31.12,54.07
BGD,2021,167658854,0.81,2.17,71.1,20.41,6.32,29.07,64.95,5.97,31.4,53.96
BGD,2022,169384897,1.02,2.18,74.26,20.58,5.04,28.77,65.09,6.14,31.67,53.62
BGD,2023,171466990,1.22,2.16,74.67,20.35,5.01,28.36,65.32,6.32,32.16,53.1
BGR,1960,7867374,,2.31,69.25,17.8,8.1,26.08,66.47,7.45,37.11,50.45
BGR,1961,7943118,0.96,2.29,70.2,17.4,7.9,25.79,66.57,7.64,38.41,50.22
BGR,1962,8012946,0.88,2.24,69.49,16.7,8.7,25.45,66.74,7.81,39.3,49.83
BGR,1963,8078145,0.81,2.21,70.31,16.4,8.2,25.1,66.96,7.95,40.28,49.35
BGR,1964,8144340,0.82,2.19,71.12,16.1,7.9,24.68,67.22,8.1,43.04,48.77
BGR,1965,8204168,0.73,2.09,71.29,15.3,8.2,24.21,67.44,8.36,45.7,48.29
BGR,1966,8258057,0.65,2.03,71.22,14.9,8.3,23.78,67.56,8.65,47,48.01
BGR,1967,8310226,0.63,2.02,70.41,15,9,23.45,67.69,8.87,48,47.74
BGR,1968,8369603,0.71,2.27,71.23,16.9,8.6,23.17,67.73,9.1,49.01,47.65
BGR,1969,8434172,0.77,2.27,70.43,17,9.5,23,67.66,9.34,50.6,47.81
BGR,1970,8489574,0.65,2.17,71.26,16.3,9.1,22.82,67.57,9.6,52.32,47.99
BGR,1971,8536395,0.55,2.1,70.87,15.9,9.7,22.6,67.5,9.89,53.82,48.14
BGR,1972,8576200,0.47,2.03,70.9,15.3,9.8,22.41,67.43,10.16,55.17,48.3
BGR,1973,8620967,0.52,2.15,71.34,16.2,9.5,22.27,67.32,10.41,56.27,48.54
BGR,1974,8678745,0.67,2.29,71.21,17.2,9.8,22.24,67.12,10.64,58.09,48.98
BGR,1975,8720742,0.48,2.23,71.05,16.6,10.3,22.26,66.87,10.88,58.01,49.55
BGR,1976,8758599,0.43,2.24,71.39,16.5,10.1,22.25,66.64,11.11,58.49,50.06
BGR,1977,8804183,0.52,2.21,70.82,16.1,10.7,22.24,66.42,11.34,59.42,50.55
BGR,1978,8814032,0.11,2.15,71.18,15.5,10.5,22.18,66.37,11.45,60.52,50.67
BGR,1979,8825940,0.14,2.16,71.31,15.3,10.7,22.15,66.27,11.58,61.48,50.9
BGR,1980,8861535,0.4,2.05,71.16,14.5,11.1,22.14,66.01,11.84,62.14,51.48
BGR,1981,8891117,0.33,2,71.57,14,10.7,22.12,66.06,11.82,63.01,51.38
BGR,1982,8917457,0.3,2.01,71.19,13.9,11.2,22.11,66.39,11.5,63.89,50.62
BGR,1983,8939738,0.25,2.01,71.39,13.8,11.4,22.01,66.8,11.19,64.65,49.69
BGR,1984,8960679,0.23,2.01,71.5,13.6,11.3,21.82,67.06,11.12,65.61,49.12
BGR,1985,8960547,0,1.97,71.23,13.3,12,21.61,67.02,11.36,64.96,49.2
BGR,1986,8958171,-0.03,2.02,71.73,13.4,11.6,21.43,66.87,11.7,65.25,49.55
BGR,1987,8971359,0.15,1.96,71.53,13,12,21.28,66.7,12.02,66,49.93
BGR,1988,8981446,0.11,1.97,71.6,13.1,12,21.11,66.57,12.32,66.7,50.21
BGR,1989,8876972,-1.17,1.9,71.72,12.6,12,20.77,66.53,12.7,67.31,50.31
BGR,1990,8718289,-1.8,1.82,71.64,12.1,12.5,20.31,66.51,13.17,67.04,50.35
BGR,1991,8632367,-0.99,1.66,71.56,11.1,12.8,19.83,66.54,13.64,67.09,50.3
BGR,1992,8540164,-1.07,1.55,71.49,10.4,12.6,19.3,66.63,14.08,67.15,50.09
BGR,1993,8472313,-0.8,1.46,71.35,10,12.9,18.8,66.73,14.47,67.43,49.86
BGR,1994,8443591,-0.34,1.37,71.21,9.4,13.2,18.35,66.86,14.79,67.72,49.57
BGR,1995,8406067,-0.45,1.23,71.05,8.6,13.6,17.89,67,15.11,67.83,49.25
BGR,1996,8362826,-0.52,1.23,70.9,8.6,14,17.45,67.16,15.39,67.7,48.89
BGR,1997,8312068,-0.61,1.09,70.35,7.7,14.7,16.99,67.34,15.66,67.66,48.49
BGR,1998,8256786,-0.67,1.11,71.06,7.9,14.3,16.52,67.51,15.97,67.87,48.12
BGR,1999,8210624,-0.56,1.23,71.41,8.8,13.6,16.07,67.62,16.3,68.05,47.88
BGR,2000,8170172,-0.49,1.26,71.66,9,14.1,15.67,67.74,16.58,68.26,47.62
BGR,2001,8009142,-1.99,1.21,71.77,8.5,14,15.23,67.97,16.8,69.2,47.12
BGR,2002,7837161,-2.17,1.23,71.87,8.5,14.4,14.77,68.24,16.99,69.49,46.55
BGR,2003,7775327,-0.79,1.26,72.07,8.7,14.4,14.36,68.52,17.12,69.78,45.95
BGR,2004,7716860,-0.75,1.33,72.56,9.1,14.3,13.98,68.79,17.23,69.92,45.37
BGR,2005,7658972,-0.75,1.37,72.56,9.3,14.8,13.67,68.99,17.34,70.09,44.94
BGR,2006,7601022,-0.76,1.44,72.61,9.7,14.9,13.46,69.09,17.45,70.51,44.74
BGR,2007,7545338,-0.74,1.49,72.66,10,15,13.35,69.07,17.57,70.68,44.78
BGR,2008,7492561,-0.7,1.56,72.96,10.4,14.8,13.32,68.95,17.73,70.9,45.04
BGR,2009,7444443,-0.64,1.66,73.41,10.9,14.5,13.37,68.72,17.91,71.3,45.51
BGR,2010,7395599,-0.66,1.57,73.51,10.2,14.9,13.46,68.4,18.15,71.51,46.21
BGR,2011,7348328,-0.64,1.51,74.16,9.6,14.7,13.52,67.97,18.52,72.61,47.13
BGR,2012,7305888,-0.58,1.5,74.31,9.5,15,13.56,67.49,18.95,72.77,48.17
BGR,2013,7160005,-2.02,1.54,74.86,9.3,14.6,13.67,66.98,19.35,72.96,49.31
BGR,2014,7073572,-1.21,1.62,74.47,9.6,15.4,13.8,66.42,19.78,73.08,50.56
BGR,2015,6984225,-1.27,1.64,74.61,9.4,15.8,13.91,65.88,20.21,73.1,51.78
BGR,2016,6894139,-1.3,1.67,74.81,9.4,15.6,14.02,65.4,20.58,73.18,52.91
BGR,2017,6803468,-1.32,1.71,74.81,9.4,16.1,14.17,64.96,20.87,73.39,53.94
BGR,2018,6710798,-1.37,1.73,74.96,9.3,16.2,14.3,64.53,21.17,73.6,54.97
BGR,2019,6616726,-1.41,1.79,75.11,9.3,16.3,14.39,64.13,21.48,73.72,55.92
BGR,2020,6550696,-1,1.77,73.36,9,19,14.43,63.88,21.69,73.32,56.54
BGR,2021,6507301,-0.66,1.8,71.21,9,22.9,14.48,63.81,21.7,73.35,56.71
BGR,2022,6465097,-0.65,1.78,74.16,8.8,18.4,14.54,63.76,21.7,73.48,56.83
BGR,2023,6446596,-0.29,1.81,75.76,8.9,15.7,14.54,63.63,21.83,73.73,57.16
BHR,1960,165477,,7.26,50.63,49.6,16.28,42.74,54.62,2.65,82.29,83.09
BHR,1961,172346,4.07,7.23,52.28,49.25,15.12,42.91,54.46,2.63,82.33,83.62
BHR,1962,179349,3.98,7.18,53.89,48.74,13.99,43.17,54.21,2.62,82.35,84.47
BHR,1963,186501,3.91,7.14,55.45,48.08,12.92,43.56,53.83,2.61,82.37,85.78
BHR,1964,193816,3.85,7.09,56.95,47.38,11.92,44.09,53.3,2.61,82.38,87.63
BHR,1965,200866,3.57,7.03,58.38,46.58,11,44.7,52.68,2.61,82.32,89.82
BHR,1966,207543,3.27,6.94,59.74,45.5,10.13,45.31,52.06,2.63,81.83,92.07
BHR,1967,214189,3.15,6.84,61.04,44.3,9.32,45.86,51.5,2.64,80.96,94.19
BHR,1968,219337,2.38,6.71,62.25,43.22,8.64,46.09,51.22,2.68,79.93,95.22
BHR,1969,222469,1.42,6.57,63.35,40.65,7.94,45.85,51.4,2.75,78.97,94.53
BHR,1970,224809,1.05,6.43,64.36,38.35,7.34,45.27,51.93,2.8,78.31,92.56
BHR,1971,230733,2.6,6.28,65.28,35.54,6.72,44.41,52.8,2.79,78.13,89.4
BHR,1972,242113,4.81,6.14,66.1,34.15,6.21,43.35,53.93,2.72,78.19,85.42
BHR,1973,255320,5.31,5.96,66.92,33.21,5.74,42.17,55.19,2.64,78.31,81.2
BHR,1974,269038,5.23,5.79,67.63,32.36,5.36,40.96,56.48,2.56,78.5,77.06
BHR,1975,283243,5.15,5.62,68.28,31.62,5.02,39.77,57.74,2.49,78.74,73.19
BHR,1976,297863,5.03,5.45,68.86,30.98,4.73,38.65,58.92,2.42,79.02,69.71
BHR,1977,312823,4.9,5.29,69.38,30.34,4.47,37.65,59.99,2.35,79.34,66.69
BHR,1978,328046,4.75,5.12,69.85,29.73,4.25,36.77,60.94,2.28,79.69,64.08
BHR,1979,343457,4.59,4.94,70.3,29.04,4.04,36,61.79,2.21,80.05,61.83
BHR,1980,358978,4.42,4.76,70.68,28.38,3.87,35.32,62.55,2.14,80.43,59.88
BHR,1981,373524,3.97,4.6,71.04,27.87,3.72,34.77,63.12,2.11,80.83,58.43
BHR,1982,386983,3.54,4.5,71.35,27.9,3.62,34.35,63.53,2.11,81.38,57.4
BHR,1983,400707,3.48,4.41,71.64,28.04,3.53,33.98,63.9,2.13,82.13,56.5
BHR,1984,415154,3.54,4.3,71.88,28.2,3.46,33.66,64.2,2.14,83.03,55.76
BHR,1985,430358,3.6,4.28,72.09,28.79,3.41,33.43,64.42,2.15,84.01,55.22
BHR,1986,446286,3.63,4.25,72.26,29.03,3.36,33.29,64.56,2.15,85.02,54.91
BHR,1987,462854,3.65,4.13,72.38,28.61,3.31,33.25,64.6,2.15,85.99,54.8
BHR,1988,479929,3.62,4.04,72.46,28.26,3.27,33.3,64.56,2.14,86.87,54.89
BHR,1989,497327,3.56,3.96,72.52,27.94,3.23,33.42,64.45,2.12,87.61,55.15
BHR,1990,514797,3.45,3.82,72.59,27.14,3.18,33.57,64.31,2.12,88.15,55.49
BHR,1991,503052,-2.31,3.62,72.67,25.95,3.11,33.65,64.24,2.11,88.41,55.67
BHR,1992,516458,2.63,3.55,72.78,25.47,3.05,33.5,64.37,2.13,88.44,55.36
BHR,1993,530225,2.63,3.46,72.94,24.74,3.01,33.11,64.71,2.17,88.4,54.53
BHR,1994,544366,2.63,3.29,73.13,23.41,2.96,32.64,65.15,2.22,88.33,53.5
BHR,1995,558879,2.63,3.13,73.36,22.27,2.9,32.15,65.59,2.26,88.24,52.46
BHR,1996,573792,2.63,2.99,73.61,21.33,2.85,31.67,66.05,2.28,88.14,51.41
BHR,1997,589115,2.64,2.92,73.87,21.03,2.8,31.18,66.53,2.28,88.04,50.3
BHR,1998,604842,2.63,2.89,74.14,20.88,2.75,30.69,67.04,2.27,87.95,49.17
BHR,1999,620989,2.63,2.9,74.4,21.05,2.7,30.21,67.53,2.26,87.88,48.08
BHR,2000,637582,2.64,2.8,74.67,20.43,2.65,29.75,68,2.25,87.84,47.06
BHR,2001,661316,3.65,2.65,74.94,19.08,2.53,28.94,68.84,2.22,87.84,45.26
BHR,2002,710553,7.18,2.7,75.21,19.15,2.43,27.61,70.21,2.18,88.14,42.43
BHR,2003,764517,7.32,2.78,75.49,19.69,2.37,26.17,71.67,2.16,88.83,39.53
BHR,2004,823741,7.46,2.77,75.79,19.86,2.31,24.87,72.99,2.15,89.86,37.01
BHR,2005,888822,7.6,2.67,76.12,19.35,2.26,23.74,74.11,2.14,91.17,34.93
BHR,2006,960424,7.75,2.46,76.51,18.08,2.2,22.79,75.08,2.13,92.72,33.2
BHR,2007,1039295,7.89,2.28,76.95,16.96,2.15,21.98,75.91,2.12,94.46,31.74
BHR,2008,1103496,5.99,2.15,77.46,16.19,2.1,21.26,76.63,2.11,96.35,30.5
BHR,2009,1178415,6.57,2.05,78.02,15.46,2.06,20.58,77.31,2.11,98.33,29.35
BHR,2010,1228543,4.17,1.99,78.59,15.49,2.08,20.38,77.47,2.15,100,29.09
BHR,2011,1195020,-2.77,2.02,79.14,15.44,2.06,20.38,77.39,2.24,100,29.22
BHR,2012,1208964,1.16,2.11,79.62,15.44,2.02,19.87,77.82,2.3,100,28.49
BHR,2013,1253191,3.59,2.17,80,15.58,1.98,19.76,77.78,2.46,100,28.56
BHR,2014,1314562,4.78,2.15,80.21,15.62,2.06,20.33,77.04,2.63,100,29.8
BHR,2015,1370322,4.15,2.11,80.34,15.36,2.08,20.51,76.9,2.59,100,30.03
BHR,2016,1423726,3.82,2.04,80.41,14.62,1.98,20.09,77.37,2.54,100,29.24
BHR,2017,1501116,5.29,1.98,80.41,14.07,1.99,19.78,77.61,2.61,100,28.85
BHR,2018,1503091,0.13,1.91,80.41,13.64,2.04,19.84,77.38,2.77,100,29.23
BHR,2019,1483756,-1.29,1.84,80.47,13.32,2.1,20.1,76.9,3,100,30.05
BHR,2020,1472204,-0.78,1.86,78.68,12.81,2.59,19.89,76.83,3.28,100,30.16
BHR,2021,1504365,2.16,1.85,78.08,13.04,2.8,19.29,77.24,3.46,100,29.46
BHR,2022,1524693,1.34,1.84,80.99,13.28,2.09,19.08,77.42,3.5,100,29.16
BHR,2023,1577059,3.38,1.82,81.28,12.46,2.09,18.99,77.37,3.64,100,29.25
BHS,1960,116317,,5.09,62.45,37.5,8.7,41.11,55.17,3.72,57.6,81.24
BHS,1961,122197,4.93,5.16,62.81,37.73,8.46,40.95,55.41,3.64,58.05,80.48
BHS,1962,128493,5.02,5.12,63.19,37.37,8.2,40.85,55.58,3.57,58.53,79.92
BHS,1963,135087,5,5.06,63.53,36.84,7.97,40.76,55.72,3.52,59.08,79.47
BHS,1964,141528,4.66,4.97,63.9,36.27,7.75,40.72,55.8,3.49,59.69,79.23
BHS,1965,147952,4.44,4.88,64.27,35.87,7.53,40.69,55.83,3.48,60.36,79.11
BHS,1966,154874,4.57,4.79,64.59,35.37,7.35,40.64,55.88,3.47,61.09,78.94
BHS,1967,162267,4.66,4.69,65.03,34.86,7.12,40.56,55.97,3.47,61.85,78.66
BHS,1968,170089,4.71,4.56,65.4,34.1,6.92,40.43,56.11,3.47,62.66,78.23
BHS,1969,177981,4.54,4.38,65.77,33.07,6.73,40.27,56.26,3.47,63.49,77.75
BHS,1970,184982,3.86,4.21,66.16,32.11,6.57,40.12,56.41,3.47,64.36,77.27
BHS,1971,190857,3.13,4.06,66.53,30.99,6.42,39.98,56.54,3.48,65.24,76.85
BHS,1972,196055,2.69,3.89,66.78,29.69,6.32,39.85,56.65,3.5,66.14,76.54
BHS,1973,200791,2.39,3.73,67.15,28.43,6.18,39.68,56.77,3.55,67.04,76.15
BHS,1974,205342,2.24,3.57,67.58,27.23,6.04,39.41,56.98,3.62,67.95,75.51
BHS,1975,209886,2.19,3.42,68.14,26.1,5.86,38.99,57.31,3.7,68.86,74.5
BHS,1976,214501,2.17,3.3,68.53,25.18,5.76,38.44,57.76,3.8,69.75,73.12
BHS,1977,219157,2.15,3.17,68.76,24.29,5.72,37.76,58.34,3.9,70.63,71.42
BHS,1978,223761,2.08,3.05,68.87,23.56,5.74,36.99,58.99,4.01,71.48,69.51
BHS,1979,228230,1.98,2.94,68.96,22.87,5.78,36.15,59.72,4.13,72.31,67.46
BHS,1980,232526,1.86,2.84,69.09,22.35,5.81,35.28,60.47,4.26,73.11,65.38
BHS,1981,236614,1.74,2.77,69.37,22.08,5.8,34.42,61.2,4.38,73.94,63.4
BHS,1982,240614,1.68,2.71,69.68,21.83,5.78,33.58,61.91,4.51,74.85,61.52
BHS,1983,244698,1.68,2.65,70,21.65,5.76,32.76,62.61,4.63,75.8,59.72
BHS,1984,248863,1.69,2.59,70.19,21.43,5.79,31.98,63.28,4.74,76.74,58.03
BHS,1985,253154,1.71,2.55,70.29,21.34,5.86,31.25,63.91,4.84,77.64,56.47
BHS,1986,257536,1.72,2.53,70.32,21.49,5.96,30.59,64.48,4.93,78.48,55.08
BHS,1987,261935,1.69,2.52,70.38,21.66,6.05,30.02,64.97,5.01,79.21,53.92
BHS,1988,266448,1.71,2.52,70.51,21.87,6.11,29.55,65.36,5.09,79.79,53
BHS,1989,271178,1.76,2.52,70.72,22.08,6.13,29.17,65.66,5.18,80.2,52.31
BHS,1990,275945,1.74,2.52,70.94,22.21,6.15,28.89,65.84,5.27,80.4,51.88
BHS,1991,280731,1.72,2.51,71.18,22.18,6.15,28.68,65.95,5.37,80.5,51.64
BHS,1992,285927,1.83,2.71,71.3,23.94,6.23,28.59,65.93,5.48,80.58,51.68
BHS,1993,291339,1.88,2.61,71.42,23.01,6.26,28.59,65.82,5.59,80.65,51.94
BHS,1994,296509,1.76,2.47,71.43,21.71,6.34,28.57,65.72,5.72,80.7,52.17
BHS,1995,301461,1.66,2.42,71.42,21.15,6.44,28.52,65.63,5.85,80.74,52.37
BHS,1996,306268,1.58,2.35,71.46,20.44,6.52,28.45,65.55,6,80.79,52.56
BHS,1997,310904,1.5,2.29,71.6,19.77,6.56,28.36,65.48,6.16,80.83,52.71
BHS,1998,315368,1.43,2.23,71.84,19.08,6.55,28.23,65.44,6.32,80.89,52.81
BHS,1999,319614,1.34,2.13,72.15,18.06,6.52,28.06,65.44,6.5,80.95,52.81
BHS,2000,323835,1.31,2.06,72.48,17.25,6.48,27.81,65.49,6.69,81.04,52.69
BHS,2001,327836,1.23,2.02,72.76,16.79,6.48,27.52,65.58,6.9,81.15,52.5
BHS,2002,331614,1.15,1.98,73.02,16.3,6.5,27.18,65.69,7.13,81.31,52.23
BHS,2003,335618,1.2,1.97,73.21,16.02,6.54,26.78,65.85,7.37,81.48,51.86
BHS,2004,339782,1.23,1.98,73.24,15.97,6.65,26.34,66.04,7.62,81.67,51.43
BHS,2005,343894,1.2,2.01,73.41,16.09,6.72,25.89,66.23,7.88,81.86,51
BHS,2006,348375,1.29,2.02,73.46,16.03,6.83,25.42,66.43,8.14,82.04,50.53
BHS,2007,353334,1.41,2.04,73.46,16.12,6.95,24.88,66.73,8.39,82.2,49.85
BHS,2008,358120,1.35,2,73.44,15.83,7.08,24.3,67.08,8.62,82.32,49.08
BHS,2009,362810,1.3,2.01,73.46,15.92,7.2,23.79,67.32,8.88,82.4,48.54
BHS,2010,367478,1.28,1.84,73.45,14.56,7.32,23.31,67.53,9.16,82.42,48.08
BHS,2011,371729,1.15,1.79,73.57,14.27,7.39,22.82,67.77,9.41,82.41,47.55
BHS,2012,375469,1,1.76,73.71,14.08,7.46,22.38,67.99,9.64,82.39,47.09
BHS,2013,378953,0.92,1.74,73.93,13.9,7.49,21.97,68.18,9.85,82.36,46.68
BHS,2014,382298,0.88,1.69,74.03,13.5,7.6,21.61,68.35,10.04,82.32,46.32
BHS,2015,385346,0.79,1.57,73.81,12.61,7.83,21.28,68.51,10.21,82.26,45.95
BHS,2016,388055,0.7,1.5,74.04,11.98,7.94,20.93,68.71,10.36,82.18,45.54
BHS,2017,390485,0.62,1.42,74.03,11.42,8.12,20.57,68.91,10.51,82.08,45.11
BHS,2018,392717,0.57,1.4,74.06,11.26,8.28,20.21,69.12,10.67,81.96,44.68
BHS,2019,394675,0.5,1.4,71.41,11.2,9.32,19.85,69.33,10.82,81.83,44.25
BHS,2020,395863,0.3,1.39,72.99,11.12,9.52,19.49,69.54,10.98,81.66,43.81
BHS,2021,396373,0.13,1.38,70.75,11.02,11.26,19.14,69.77,11.09,81.48,43.33
BHS,2022,397538,0.29,1.38,74.49,10.94,8.56,18.75,70,11.25,81.32,42.86
BHS,2023,399440,0.48,1.37,74.55,10.85,8.71,18.33,70.17,11.5,81.32,42.5
BIH,1960,3281381,,3.96,58.53,34.62,11.2,38.17,58.37,3.47,19,71.33
BIH,1961,3348035,2.01,3.89,59.28,34.04,10.86,38.49,58.02,3.49,19.67,72.34
BIH,1962,3407532,1.76,3.8,60.12,33.03,10.26,38.63,57.89,3.48,20.39,72.75
BIH,1963,3461942,1.58,3.7,60.51,31.7,9.93,38.58,57.91,3.51,21.16,72.68
BIH,1964,3513441,1.48,3.6,61.51,30.35,9.25,38.4,57.99,3.61,21.98,72.43
BIH,1965,3562834,1.4,3.53,62.21,29.3,8.84,38.13,58.11,3.76,22.83,72.09
BIH,1966,3610562,1.33,3.39,63.13,27.74,8.33,37.77,58.29,3.94,23.71,71.55
BIH,1967,3656223,1.26,3.22,63.73,25.99,8.04,37.29,58.58,4.13,24.61,70.71
BIH,1968,3698794,1.16,3.08,64.01,24.62,8.01,36.69,59.01,4.3,25.5,69.45
BIH,1969,3737765,1.05,2.95,64.45,23.54,7.9,35.96,59.57,4.47,26.39,67.88
BIH,1970,3773247,0.94,2.79,64.84,22.28,7.84,35.18,60.17,4.65,27.26,66.2
BIH,1971,3809376,0.95,2.75,65.18,22.15,7.88,34.41,60.76,4.83,28.11,64.57
BIH,1972,3848271,1.02,2.67,65.68,21.78,7.73,33.69,61.34,4.97,28.99,63.02
BIH,1973,3887376,1.01,2.54,66.59,20.94,7.3,32.97,61.92,5.11,29.91,61.51
BIH,1974,3926472,1,2.45,67.64,20.5,6.85,32.24,62.49,5.28,30.86,60.03
BIH,1975,3965743,1,2.39,68.33,20.18,6.66,31.49,63.06,5.45,31.8,58.59
BIH,1976,4004552,0.97,2.31,68.57,19.74,6.73,30.75,63.61,5.64,32.72,57.21
BIH,1977,4042124,0.93,2.2,68.78,18.87,6.84,30.03,64.16,5.82,33.61,55.87
BIH,1978,4078240,0.89,2.08,68.84,18.01,7.02,29.33,64.7,5.97,34.43,54.56
BIH,1979,4113300,0.86,1.99,69.08,17.37,7.12,28.67,65.26,6.07,35.17,53.23
BIH,1980,4148426,0.85,1.98,69.6,17.4,7.05,28.07,65.83,6.1,35.8,51.9
BIH,1981,4184217,0.86,2.02,70.06,17.9,7.04,27.47,66.47,6.05,36.32,50.44
BIH,1982,4221100,0.88,2.05,70.08,18.35,7.21,26.94,67.12,5.94,36.75,48.99
BIH,1983,4258728,0.89,2.05,70.1,18.43,7.36,26.54,67.64,5.82,37.15,47.85
BIH,1984,4295536,0.86,2.02,70.23,18.24,7.44,26.22,68.01,5.77,37.5,47.03
BIH,1985,4330364,0.81,1.96,70.58,17.75,7.36,25.94,68.27,5.79,37.83,46.47
BIH,1986,4362115,0.73,1.91,70.75,17.24,7.41,25.67,68.46,5.87,38.13,46.08
BIH,1987,4390246,0.64,1.88,70.88,16.87,7.49,25.41,68.6,6,38.42,45.78
BIH,1988,4414404,0.55,1.85,70.97,16.44,7.59,25.14,68.71,6.15,38.71,45.54
BIH,1989,4433983,0.44,1.79,71.44,15.72,7.42,24.87,68.8,6.34,39,45.35
BIH,1990,4448652,0.33,1.79,71.51,15.41,7.54,24.58,68.85,6.58,39.3,45.25
BIH,1991,4458343,0.22,1.78,71.81,15.09,7.54,24.3,68.83,6.87,39.62,45.28
BIH,1992,4234616,-5.15,1.76,51.97,15.34,19.57,24.72,67.88,7.4,39.95,47.31
